rider_id,station_id,o_v,v_d
3417,127,734,0
3417,183,465,0
3417,206,472,0
3417,210,726,0
3418,94,245,0
3418,107,533,0
3418,114,811,0
3418,171,179,0
3418,278,407,0
3419,1,0,2255
3419,3,0,2549
3419,4,0,2130
3419,5,0,576
3419,6,0,182
3419,7,0,2019
3419,10,0,2132
3419,11,0,2100
3419,15,0,2866
3419,26,0,466
3419,38,0,1654
3419,39,0,1478
3419,40,0,404
3419,42,0,2425
3419,48,0,1613
3419,49,0,2435
3419,50,0,2056
3419,68,0,1722
3419,69,0,2286
3419,72,0,2060
3419,74,0,786
3419,79,0,865
3419,82,0,2703
3419,85,0,1972
3419,89,0,1818
3419,92,0,1802
3419,94,0,932
3419,95,0,1933
3419,98,0,2622
3419,101,0,2047
3419,107,0,1330
3419,110,0,407
3419,112,0,2025
3419,114,0,1143
3419,120,0,2116
3419,124,0,2244
3419,125,0,420
3419,136,0,1063
3419,142,0,1593
3419,157,0,2323
3419,160,0,1643
3419,162,0,2756
3419,164,0,1302
3419,165,0,2194
3419,168,0,1878
3419,171,0,1076
3419,175,0,2157
3419,180,0,1785
3419,184,0,2578
3419,186,0,717
3419,189,0,1998
3419,195,0,2399
3419,208,0,1988
3419,221,0,2043
3419,222,0,2330
3419,225,0,1447
3419,231,0,1521
3419,233,0,2742
3419,234,0,2453
3419,238,0,1744
3419,243,0,2205
3419,246,0,1716
3419,247,0,2696
3419,248,0,2047
3419,249,0,2044
3419,257,0,1930
3419,260,0,1604
3419,261,0,335
3419,262,0,1449
3419,263,0,2321
3419,265,0,2353
3419,270,0,1979
3419,277,0,1846
3419,278,0,947
3419,279,0,3165
3419,282,0,1822
3419,284,0,1756
3420,38,0,871
3420,114,0,548
3420,231,0,1088
3420,262,0,680
3420,278,0,670
3421,79,480,0
3421,114,609,0
3421,136,594,0
3421,186,449,0
3421,262,829,0
3423,4,0,1119
3423,63,0,290
3423,68,0,1344
3423,89,0,768
3423,101,0,1480
3423,143,0,599
3423,177,0,436
3423,196,0,817
3423,221,0,866
3423,222,0,548
3423,249,0,604
3423,284,0,1044
3424,4,0,1119
3424,63,0,290
3424,68,0,1344
3424,89,0,768
3424,101,0,1480
3424,143,0,599
3424,177,0,436
3424,196,0,817
3424,221,0,866
3424,222,0,548
3424,249,0,604
3424,284,0,1044
3427,24,242,0
3427,51,1039,0
3428,92,801,0
3428,160,506,0
3428,246,648,0
3428,260,422,0
3430,15,0,602
3430,279,0,460
3432,1,0,2189
3432,3,0,731
3432,7,0,1276
3432,9,0,692
3432,10,0,672
3432,11,0,526
3432,15,0,328
3432,19,0,1326
3432,22,0,1660
3432,35,0,1822
3432,36,0,576
3432,38,0,2005
3432,39,0,1344
3432,42,0,2339
3432,48,0,1293
3432,49,0,861
3432,50,0,2004
3432,52,0,1278
3432,64,0,1235
3432,66,0,1729
3432,68,0,1060
3432,69,0,944
3432,72,0,844
3432,75,0,1556
3432,82,0,477
3432,85,0,1420
3432,88,0,1875
3432,92,0,909
3432,95,0,740
3432,98,0,365
3432,101,0,728
3432,106,0,1471
3432,112,0,1120
3432,116,0,1426
3432,117,0,1083
3432,120,0,1772
3432,124,0,1575
3432,134,0,763
3432,136,0,1623
3432,140,0,1323
3432,147,0,1760
3432,150,0,1805
3432,152,0,1967
3432,153,0,625
3432,157,0,1735
3432,160,0,980
3432,161,0,981
3432,162,0,212
3432,164,0,1449
3432,165,0,1390
3432,166,0,1234
3432,168,0,1307
3432,175,0,1001
3432,180,0,1619
3432,181,0,1087
3432,182,0,1681
3432,191,0,1668
3432,195,0,613
3432,205,0,2035
3432,208,0,1760
3432,212,0,1346
3432,213,0,1519
3432,215,0,1395
3432,223,0,1078
3432,231,0,1758
3432,233,0,390
3432,234,0,1332
3432,238,0,1312
3432,240,0,1069
3432,241,0,1227
3432,243,0,1125
3432,246,0,929
3432,247,0,557
3432,248,0,985
3432,252,0,1975
3432,254,0,1670
3432,257,0,935
3432,260,0,1032
3432,262,0,2166
3432,263,0,353
3432,265,0,444
3432,266,0,1478
3432,270,0,645
3432,275,0,1977
3432,277,0,1844
3432,279,0,605
3432,281,0,915
3435,7,308,0
3435,85,192,0
3435,124,166,0
3435,165,212,0
3435,168,362,0
3435,213,541,0
3435,234,455,0
3435,243,453,0
3438,22,0,602
3438,166,0,928
3438,213,0,559
3439,88,280,0
3439,252,272,0
3440,13,1089,0
3440,14,584,0
3440,16,408,0
3440,18,473,0
3440,27,491,0
3440,31,905,0
3440,32,963,0
3440,67,169,0
3440,78,983,0
3440,84,217,0
3440,99,1085,0
3440,109,895,0
3440,118,969,0
3440,127,892,0
3440,128,898,0
3440,146,1276,0
3440,151,1040,0
3440,173,1266,0
3440,183,520,0
3440,185,999,0
3440,197,1167,0
3440,203,1122,0
3440,206,600,0
3440,210,729,0
3440,227,1018,0
3440,272,767,0
3441,8,0,356
3441,15,0,396
3441,82,0,408
3441,162,0,803
3441,279,0,290
3447,223,596,0
3447,281,504,0
3448,1,291,0
3448,3,1518,0
3448,7,842,0
3448,9,1639,0
3448,10,1460,0
3448,14,1548,0
3448,18,1678,0
3448,21,1690,0
3448,22,1135,0
3448,25,836,0
3448,27,1668,0
3448,31,1390,0
3448,34,719,0
3448,35,1172,0
3448,36,2036,0
3448,38,322,0
3448,39,1059,0
3448,42,470,0
3448,48,986,0
3448,49,1346,0
3448,50,160,0
3448,52,1767,0
3448,64,2005,0
3448,66,724,0
3448,69,1208,0
3448,72,1282,0
3448,75,1451,0
3448,78,1164,0
3448,84,1954,0
3448,85,698,0
3448,88,658,0
3448,92,1368,0
3448,98,1845,0
3448,106,1334,0
3448,109,1615,0
3448,112,998,0
3448,114,913,0
3448,117,1322,0
3448,118,1437,0
3448,120,399,0
3448,121,714,0
3448,124,645,0
3448,134,2114,0
3448,136,1287,0
3448,140,1095,0
3448,147,1459,0
3448,151,1296,0
3448,152,1191,0
3448,157,577,0
3448,161,1530,0
3448,164,1148,0
3448,165,778,0
3448,166,1310,0
3448,168,824,0
3448,170,1525,0
3448,175,1122,0
3448,176,759,0
3448,180,530,0
3448,181,1626,0
3448,182,1612,0
3448,183,1758,0
3448,184,704,0
3448,191,968,0
3448,195,1533,0
3448,197,983,0
3448,203,1105,0
3448,205,1387,0
3448,208,363,0
3448,210,1477,0
3448,213,980,0
3448,215,1222,0
3448,223,1392,0
3448,227,1167,0
3448,228,944,0
3448,231,582,0
3448,233,1928,0
3448,234,984,0
3448,238,870,0
3448,243,1020,0
3448,246,1492,0
3448,247,1761,0
3448,248,1135,0
3448,252,815,0
3448,254,1339,0
3448,257,1222,0
3448,262,522,0
3448,263,1785,0
3448,265,1674,0
3448,266,1739,0
3448,272,1369,0
3448,275,1001,0
3448,277,290,0
3448,281,1467,0
3449,13,1163,0
3449,25,951,0
3449,118,1142,0
3449,121,808,0
3449,184,639,0
3449,185,1162,0
3452,45,0,1915
3452,46,0,1096
3452,55,0,1402
3452,62,0,3114
3452,80,0,1034
3452,100,0,1589
3452,141,0,2346
3452,149,0,1259
3452,154,0,3124
3452,192,0,931
3452,196,0,3151
3452,229,0,666
3452,230,0,3135
3452,232,0,1313
3452,264,0,876
3452,274,0,1622
3455,2,0,2515
3455,8,0,3148
3455,19,0,2175
3455,20,0,870
3455,23,0,1947
3455,24,0,1817
3455,29,0,1325
3455,37,0,1439
3455,41,0,1073
3455,43,0,2537
3455,44,0,3342
3455,47,0,1888
3455,51,0,2235
3455,53,0,2137
3455,54,0,2113
3455,56,0,1709
3455,57,0,1800
3455,59,0,1720
3455,61,0,1661
3455,64,0,2527
3455,65,0,2012
3455,71,0,1906
3455,73,0,1598
3455,76,0,1660
3455,77,0,1643
3455,81,0,1581
3455,83,0,1656
3455,86,0,2348
3455,87,0,2602
3455,90,0,1782
3455,93,0,1488
3455,96,0,1973
3455,97,0,2222
3455,99,0,2420
3455,102,0,1676
3455,103,0,1823
3455,104,0,1874
3455,105,0,1479
3455,108,0,1069
3455,111,0,2584
3455,113,0,2333
3455,116,0,2454
3455,123,0,541
3455,127,0,2779
3455,128,0,2673
3455,129,0,2164
3455,130,0,1471
3455,132,0,1859
3455,137,0,2133
3455,138,0,2138
3455,139,0,2321
3455,144,0,1251
3455,148,0,1144
3455,153,0,2893
3455,155,0,2137
3455,156,0,1146
3455,163,0,1879
3455,172,0,1357
3455,173,0,2450
3455,174,0,1514
3455,178,0,2216
3455,179,0,2416
3455,187,0,1626
3455,188,0,1996
3455,190,0,1733
3455,193,0,1900
3455,198,0,1990
3455,199,0,1405
3455,200,0,1264
3455,201,0,1118
3455,202,0,1218
3455,204,0,1300
3455,207,0,1601
3455,211,0,1578
3455,212,0,2296
3455,217,0,1672
3455,219,0,1626
3455,224,0,2501
3455,226,0,2183
3455,235,0,657
3455,236,0,1837
3455,239,0,2311
3455,240,0,2484
3455,241,0,2220
3455,242,0,2130
3455,244,0,2590
3455,250,0,2003
3455,251,0,2141
3455,253,0,2239
3455,256,0,2103
3455,267,0,1305
3455,268,0,2018
3455,269,0,1382
3455,271,0,1488
3455,273,0,2528
3455,276,0,2191
3455,280,0,2208
3455,283,0,1076
3456,3,787,0
3456,9,709,0
3456,11,761,0
3456,15,270,0
3456,36,456,0
3456,162,170,0
3456,195,725,0
3456,233,369,0
3456,247,563,0
3456,263,561,0
3456,265,607,0
3459,5,715,0
3459,6,859,0
3459,26,1422,0
3459,40,1272,0
3459,74,721,0
3459,94,780,0
3459,107,408,0
3459,110,1164,0
3459,114,1341,0
3459,125,754,0
3459,142,565,0
3459,171,481,0
3459,225,453,0
3459,261,1021,0
3459,278,937,0
3459,282,791,0
3460,15,300,0
3460,36,630,0
3460,98,710,0
3460,134,718,0
3460,153,195,0
3460,162,467,0
3460,233,637,0
3460,247,824,0
3460,263,860,0
3460,279,193,0
3461,10,0,332
3461,11,0,191
3461,162,0,827
3461,263,0,393
3461,265,0,455
3461,270,0,173
3463,25,0,530
3463,197,0,615
3467,191,550,0
3467,275,476,0
3468,191,550,0
3468,275,476,0
3471,26,363,0
3471,79,329,0
3471,136,495,0
3471,160,871,0
3471,164,719,0
3471,186,242,0
3471,260,815,0
3472,134,0,360
3472,247,0,486
3472,263,0,709
3476,49,212,0
3476,69,214,0
3476,117,191,0
3476,161,372,0
3476,181,515,0
3476,223,268,0
3476,281,286,0
3477,34,0,673
3477,121,0,639
3477,176,0,745
3477,184,0,605
3479,38,217,0
3479,208,573,0
3479,262,231,0
3479,277,422,0
3481,262,232,0
3483,3,843,0
3483,7,545,0
3483,10,438,0
3483,39,286,0
3483,48,256,0
3483,49,745,0
3483,69,617,0
3483,72,354,0
3483,85,626,0
3483,92,156,0
3483,112,437,0
3483,120,1001,0
3483,160,429,0
3483,165,765,0
3483,168,456,0
3483,175,507,0
3483,195,692,0
3483,208,925,0
3483,238,360,0
3483,243,614,0
3483,246,269,0
3483,248,382,0
3483,257,228,0
3483,281,978,0
3489,26,1268,0
3489,68,447,0
3489,79,1142,0
3489,89,219,0
3489,95,778,0
3489,101,735,0
3489,160,847,0
3489,186,1140,0
3489,249,452,0
3489,260,714,0
3489,270,964,0
3489,284,196,0
3490,5,435,0
3490,6,653,0
3490,26,965,0
3490,40,966,0
3490,74,524,0
3490,110,989,0
3490,125,425,0
3490,186,1208,0
3490,261,911,0
3492,1,0,1508
3492,3,0,1898
3492,6,0,761
3492,7,0,1294
3492,10,0,1536
3492,11,0,1610
3492,26,0,499
3492,38,0,901
3492,39,0,824
3492,40,0,394
3492,42,0,1686
3492,48,0,934
3492,49,0,1762
3492,50,0,1298
3492,68,0,1467
3492,69,0,1604
3492,72,0,1425
3492,79,0,448
3492,85,0,1230
3492,92,0,1229
3492,94,0,792
3492,95,0,1552
3492,98,0,2042
3492,110,0,357
3492,112,0,1328
3492,114,0,556
3492,120,0,1352
3492,124,0,1487
3492,136,0,521
3492,157,0,1560
3492,160,0,1203
3492,164,0,683
3492,165,0,1451
3492,168,0,1157
3492,171,0,1145
3492,175,0,1473
3492,180,0,1027
3492,184,0,1870
3492,186,0,461
3492,195,0,1778
3492,208,0,1224
3492,231,0,759
3492,233,0,2160
3492,234,0,1715
3492,238,0,1035
3492,243,0,1496
3492,246,0,1203
3492,247,0,2079
3492,248,0,1377
3492,257,0,1295
3492,260,0,1225
3492,261,0,470
3492,262,0,724
3492,263,0,1789
3492,265,0,1779
3492,270,0,1525
3492,277,0,1083
3492,278,0,672
3492,284,0,1630
3493,94,578,0
3493,114,612,0
3493,171,729,0
3493,262,876,0
3493,278,546,0
3495,121,795,0
3495,184,633,0
3496,121,795,0
3496,184,633,0
3503,16,0,482
3503,28,0,505
3503,67,0,742
3503,84,0,917
3504,16,0,482
3504,28,0,505
3504,67,0,742
3504,84,0,917
3507,38,0,871
3507,114,0,548
3507,262,0,680
3508,38,0,871
3508,114,0,548
3508,262,0,680
3509,1,1096,0
3509,3,434,0
3509,7,372,0
3509,9,545,0
3509,21,1125,0
3509,22,638,0
3509,35,803,0
3509,43,1063,0
3509,49,271,0
3509,50,953,0
3509,66,602,0
3509,69,210,0
3509,72,494,0
3509,75,730,0
3509,85,477,0
3509,88,748,0
3509,106,585,0
3509,112,356,0
3509,117,274,0
3509,120,704,0
3509,124,472,0
3509,140,267,0
3509,147,888,0
3509,157,618,0
3509,161,464,0
3509,165,318,0
3509,166,373,0
3509,168,506,0
3509,175,268,0
3509,181,602,0
3509,191,582,0
3509,195,515,0
3509,208,740,0
3509,213,429,0
3509,215,437,0
3509,223,352,0
3509,234,214,0
3509,243,170,0
3509,247,676,0
3509,248,392,0
3509,252,859,0
3509,254,751,0
3509,265,711,0
3509,273,1033,0
3509,275,894,0
3509,281,377,0
3510,25,941,0
3510,34,950,0
3510,38,1005,0
3510,50,955,0
3510,118,1237,0
3510,120,1201,0
3510,121,783,0
3510,184,619,0
3510,208,1191,0
3510,277,1109,0
3511,106,0,492
3511,140,0,222
3511,215,0,355
3511,234,0,237
3516,22,570,0
3516,35,737,0
3516,166,307,0
3516,223,308,0
3518,32,0,610
3518,97,0,335
3518,99,0,210
3518,127,0,437
3518,128,0,358
3518,173,0,182
3519,85,698,0
3519,165,850,0
3519,234,1026,0
3525,38,0,800
3525,114,0,200
3525,231,0,800
3525,262,0,554
3525,278,0,340
3529,10,866,0
3532,7,0,493
3532,10,0,203
3532,72,0,157
3532,85,0,638
3532,112,0,343
3532,248,0,221
3534,79,219,0
3534,136,380,0
3534,160,811,0
3534,164,608,0
3534,186,174,0
3534,260,771,0
3539,21,940,0
3539,75,629,0
3539,106,500,0
3539,140,289,0
3539,182,809,0
3539,215,384,0
3539,234,238,0
3540,22,0,847
3540,32,0,399
3540,35,0,759
3540,86,0,231
3540,147,0,517
3540,150,0,319
3540,152,0,737
3540,170,0,445
3540,182,0,475
3540,191,0,1006
3540,205,0,551
3540,224,0,196
3540,254,0,661
3540,266,0,643
3541,12,1670,0
3541,16,2621,0
3541,20,1077,0
3541,23,2023,0
3541,24,2109,0
3541,29,606,0
3541,30,1784,0
3541,41,536,0
3541,47,1150,0
3541,53,1527,0
3541,54,835,0
3541,56,459,0
3541,57,922,0
3541,59,672,0
3541,60,1816,0
3541,65,1226,0
3541,73,318,0
3541,76,1843,0
3541,77,485,0
3541,86,1762,0
3541,90,1256,0
3541,93,2070,0
3541,96,1286,0
3541,97,1334,0
3541,99,1569,0
3541,102,1098,0
3541,103,994,0
3541,104,1022,0
3541,105,890,0
3541,108,294,0
3541,123,1406,0
3541,128,1825,0
3541,129,896,0
3541,130,1437,0
3541,132,2593,0
3541,137,881,0
3541,138,1420,0
3541,139,1194,0
3541,144,414,0
3541,148,758,0
3541,155,905,0
3541,156,177,0
3541,158,2000,0
3541,163,1632,0
3541,173,1770,0
3541,174,1332,0
3541,179,1407,0
3541,187,1385,0
3541,188,1531,0
3541,190,755,0
3541,193,1410,0
3541,198,2460,0
3541,200,2044,0
3541,201,2001,0
3541,204,1377,0
3541,207,324,0
3541,209,1969,0
3541,211,1621,0
3541,217,596,0
3541,218,1971,0
3541,219,445,0
3541,226,990,0
3541,235,1264,0
3541,236,641,0
3541,239,1678,0
3541,244,2033,0
3541,250,1182,0
3541,251,855,0
3541,256,812,0
3541,258,2468,0
3541,267,1128,0
3541,268,1783,0
3541,276,1009,0
3541,280,1092,0
3541,283,1226,0
3545,94,528,0
3545,114,686,0
3545,171,617,0
3545,278,535,0
3548,7,0,1267
3548,11,0,844
3548,39,0,739
3548,48,0,857
3548,68,0,434
3548,79,0,595
3548,85,0,1320
3548,92,0,718
3548,95,0,623
3548,101,0,735
3548,136,0,568
3548,160,0,406
3548,164,0,632
3548,168,0,1155
3548,238,0,1024
3548,246,0,558
3548,248,0,1107
3548,257,0,935
3548,260,0,314
3548,263,0,1090
3548,265,0,1169
3548,270,0,704
3550,4,0,1347
3550,63,0,587
3550,89,0,909
3550,143,0,715
3550,177,0,633
3550,221,0,1080
3550,222,0,830
3550,249,0,810
3550,284,0,1194
3552,166,380,0
3553,26,268,0
3553,39,966,0
3553,40,444,0
3553,48,1113,0
3553,68,1034,0
3553,79,359,0
3553,92,1190,0
3553,114,1224,0
3553,136,549,0
3553,160,977,0
3553,164,786,0
3553,186,225,0
3553,246,1075,0
3553,260,923,0
3558,14,0,953
3558,18,0,958
3558,27,0,749
3558,31,0,873
3558,32,0,629
3558,67,0,883
3558,84,0,857
3558,99,0,380
3558,109,0,663
3558,127,0,402
3558,128,0,294
3558,151,0,971
3558,173,0,648
3558,183,0,571
